,DistrictCode,SchoolCode,SchoolName,Address,City,State,ZipCode,Latitude,Longitude,StateDistrictNo,CongressionalDistrict
1414,27010,2940,Arlington,3002 S 72nd St,Tacoma,Washington,98409-0000,47.191757,-122.474842,#29,WA6
1415,27010,2941,Mann,1002 S 52nd St,Tacoma,Washington,98408-0000,47.209547,-122.447802,#29,WA10
1416,27010,3053,Grant,1018 N Prospect St,Tacoma,Washington,98406-0000,47.259175,-122.470009,#27,WA6
1417,27010,3054,Baker,8320 S I St,Tacoma,Washington,98408-0000,47.18189,-122.446088,#29,WA10
1418,27010,3116,Wainwright,130 Alameda Ave,Tacoma,Washington,98466-0000,47.241,-122.517886,#28,WA10
1419,27010,3244,Meeker,4402 Nassau Ave Ne,Tacoma,Washington,98422-0000,47.296093,-122.402422,#27,WA6
1420,27010,3246,Wilson,1202 N Orchard St,Tacoma,Washington,98406-0000,47.261377,-122.507913,#27,WA6
1421,27010,3397,Bryant,717 S Grant Ave,Tacoma,Washington,98405-0000,47.254895,-122.460459,#27,WA6
1422,27010,3398,Mt Tahoma,4634 S 74th St,Tacoma,Washington,98409-1004,47.188345,-122.500135,#29,WA6
1423,27010,3448,Truman,5801 N 35th St,Tacoma,Washington,98407-0000,47.280483,-122.513232,#27,WA6
1424,27010,3449,Birney,1202 S 76th St,Tacoma,Washington,98408-0000,47.187982,-122.450781,#29,WA10
1425,27010,3452,Whittier,777 Elm Tree Ln,Tacoma,Washington,98466-0000,47.228975,-122.514138,#28,WA10
1426,27010,3453,McCarver,2111 S J St,Tacoma,Washington,98405-0000,47.241213,-122.447292,#27,WA6
1427,27010,3498,Skyline,2301 N Mildred St,Tacoma,Washington,98406-0000,47.269914,-122.525221,#27,WA6
1428,27010,3646,Boze,1140 E 65th St,Tacoma,Washington,98404-0000,47.197138,-122.414188,#29,WA10
1429,27010,3880,Foss,2112 S Tyler St,Tacoma,Washington,98405-0000,47.238986,-122.495364,#27,WA6
1430,27010,4109,Oakland High School,3319 S Adams St,Tacoma,Washington,98409-0000,47.229778,-122.485757,#27,WA6
1431,27010,4283,Pearl Street Center,815 S Pearl St,Tacoma,Washington,98465-0000,47.253314,-122.51548,#27,WA6
1432,27010,4537,Crescent Heights,4110 Nassau Ave Ne,Tacoma,Washington,98422-0000,47.294223,-122.400116,#27,WA6
1433,27019,2466,Carbonado Historical School 19,427 4th St,Carbonado,Washington,98323-0000,47.079924,-122.054372,#31,WA8
1434,27083,2223,University Place Primary,2708 W GRANDVIEW DR,UNIVERSITY PLA,Washington,98466-0000,47.234006,-122.551424,#28,WA10
1435,27083,3179,Curtis Junior High,3725 Grandview Drive West,UNIVERSITY PLACE,Washington,98466-0000,47.223333,-122.553555,#28,WA10
1436,27083,3296,Narrows View Intermediate,7813 44TH ST W,UNIVERSITY PLA,Washington,98466-0000,47.218201,-122.541813,#28,WA10
1437,27083,3600,Curtis Senior High,8425 40TH W,UNIVERSITY PLACE,Washington,98466-0000,47.221448,-122.551148,#28,WA10
1438,27083,3601,Sunset Primary,4523 97TH AVE W,UNIVERSITY PLACE,Washington,98466-0000,47.215493,-122.564151,#28,WA10
1439,27083,3792,Chambers Elementary,9101 56TH AVE W,UNIVERSITY PLA,Washington,98467-0000,47.207529,-122.557069,#28,WA10
1440,27083,4325,Drum Intermediate,4909 79TH AVENUE W,UNIVERSITY PLA,Washington,98467-0000,47.211931,-122.541116,#28,WA10
1441,27083,4447,Evergreen Primary,7102 40TH ST W,UNIVERSITY PLACE,Washington,98466-0000,47.219051,-122.532748,#28,WA10
1442,27320,1781,Sumner Special Services,1202 WOOD AVENUE,SUMNER,Washington,98390-0000,47.204887,-122.237924,#31,WA10
1443,27320,2875,Maple Lawn Elementary,230 Wood Ave,Sumner,Washington,98390,47.194673,-122.232101,#31,WA10
1444,27320,3247,Sumner High School,1707 Main St,Sumner,Washington,98390-0000,47.203501,-122.232614,#31,WA10
1445,27320,3349,Bonney Lake Elementary,18715 80th St E,Bonney Lake,Washington,98390-0000,47.184597,-122.178512,#31,WA8
1446,27320,3399,Eismann Elementary,13802 Canyon View Blvd. East,Bonney Lake,Washington,98391,47.130954,-122.174828,#31,WA8
1447,27320,3499,Sumner Middle School,1508 Willow,Sumner,Washington,98390-0000,47.194825,-122.235265,#31,WA10
1448,27320,4132,Lakeridge Middle School,5909 Myers RD E,Bonney Lake,Washington,98391,47.203033,-122.189309,#31,WA8
1449,27320,4166,Victor Falls Elementary,11401 188th Ave. Ct. E,Bonney Lake,Washington,98391,47.154224,-122.178508,#31,WA8
1450,27320,4250,Emerald Hills Elementary,19515 S Tapps Dr E,Bonney Lake,Washington,98390-0000,47.201026,-122.168917,#31,WA8
1451,27320,4402,Liberty Ridge Elementary,12202 209th AVE CT E,Sumner,Washington,98390-0000,47.144588,-122.151251,#31,WA8
1452,27320,4435,Crestwood Elementary,3914 W Tapps Dr E,Bonney Lake,Washington,98390-0000,47.219744,-122.201094,#31,WA8
1453,27320,4502,Mountain View Middle School,10920 199TH AVE CT E,Bonney Lake,Washington,98390-0000,47.15937,-122.168827,#31,WA8
1454,27320,4541,Daffodil Valley Elementary,1509 Valley Avenue,Sumner,Washington,98390-0000,47.207966,-122.227694,#31,WA10
1455,27343,3683,Lake Tapps Elementary,1320 178th Avenue E.,Lake Tapps,Washington,98391-6411,47.24581,-122.19216,#31,WA8
1456,27343,4416,North Tapps Middle School,20029 12th Street E.,Lake Tapps,Washington,98391-9369,47.248784,-122.16122,#31,WA8
1457,27343,4548,Dieringer Heights Elementary,21727 34th Street E.,Lake Tapps,Washington,98391-5804,47.2274,-122.137053,#31,WA8
1458,27344,2360,Orting Primary School,316 Washington Avenue North,Orting,Washington,98360-8404,47.100245,-122.20759,#2,WA8
1459,27344,2942,Orting High School,320 Washington Avenue North,Orting,Washington,98360-8404,47.101217,-122.208848,#2,WA8
1460,27344,4262,Orting Middle School,111 Whitehawk Blvd NW,Orting,Washington,98360-7480,47.102267,-122.217027,#2,WA8
1461,27344,4547,Ptarmigan Ridge Elementary School,805 Old Pioneer Way NW,Orting,Washington,98360-8404,47.104541,-122.218819,#2,WA8
1462,27400,1825,Alfaretta House,10903 Gravelly Lake DR SW,Lakewood,Washington,98499-1341,47.158989,-122.519556,#28,WA10
1463,27400,1880,Re-Entry High School,5431 Steilacoom Blvd SW,Lakewood,Washington,98499-1341,47.178883,-122.511694,#28,WA10
1464,27400,1881,Re-Entry Middle School,5431 Steilacoom Blvd SW,Lakewood,Washington,98499-1341,47.178883,-122.511694,#28,WA10
1465,27400,1882,Special Education Services/relife,10903 Gravelly LK DR SW,Lakewood,Washington,98499-1341,47.158989,-122.519556,#28,WA10
1466,27400,2041,Firwood,8805 Steilacoom Blvd SW,Steilacoom,Washington,98498-4771,47.181477,-122.559374,#28,WA10
1467,27400,2189,Park Lodge Elementary School,6300 100th ST SW,Lakewood,Washington,98499-1766,47.16589,-122.52109,#28,WA10
1468,27400,2425,Clover Park High School,11023 Gravelly LK DR SW,Lakewood,Washington,98499-0000,47.15761,-122.51912,#28,WA10
1469,27400,2651,Tillicum Elementary School,8514 Maple ST SW,Lakewood,Washington,98498-2398,47.125142,-122.553488,#28,WA10
1470,27400,2652,Lakeview Hope Academy,10501 47th AVE SW,Lakewood,Washington,98499-3712,47.161564,-122.498791,#28,WA10
1471,27400,2943,Custer Elementary School,7801 Steilacoom Blvd SW,Lakewood,Washington,98498-6198,47.180571,-122.540843,#28,WA10
1472,27400,3117,Idlewild Elementary School,10806 Idlewild Rd SW,Lakewood,Washington,98498-5613,47.158922,-122.545174,#28,WA10
1473,27400,3248,Hudtloff Middle School,8102 Phillips Road SW,Lakewood,Washington,98498-6399,47.183896,-122.540087,#28,WA10
1474,27400,3249,Tyee Park Elementary School,11920 Seminole RD SW,Lakewood,Washington,98499-4939,47.149107,-122.509034,#28,WA10
1475,27400,3297,Mann Middle School,11509 Holden RD SW,Lakewood,Washington,98498-2899,47.153728,-122.56571,#28,WA10
1476,27400,3298,Hillside Elementary School,61700 Garcia Blvd,JBLM Lewis Main,Washington,98433-1235,47.104738,-122.564979,#28,WA10
1477,27400,3351,Lake Louise Elementary School,11014 Holden Rd SW,Lakewood,Washington,98498-2999,47.157121,-122.569083,#28,WA10
1478,27400,3454,Beachwood Elementary School,8890 Concord Avenue,JBLM Lewis North,Washington,98433,47.120119,-122.586809,#28,WA10
1479,27400,3455,Dower Elementary School,7817 Dower Rd West,Lakewood,Washington,98499-2333,47.155135,-122.539006,#28,WA10
1480,27400,3456,Lakes High School,10320 Farwest DR SW,Lakewood,Washington,98498-1799,47.162828,-122.575481,#28,WA10
1481,27400,3457,Carter Lake Elementary School,3420 Lincoln Blvd SW,JBLM McChord Field,Washington,98439-2299,47.131795,-122.530649,#28,WA10
1482,27400,3500,Woodbrook Middle School,14920 Spring ST,Lakewood,Washington,98439-1129,47.121452,-122.537542,#28,WA10
1483,27400,3602,Lochburn Middle School,5431 Steilacoom Blvd SW,Lakewood,Washington,98499-3122,47.178883,-122.511694,#28,WA10
1484,27400,3763,Oakbrook Elementary School,7802 83rd AVE SW,Lakewood,Washington,98498-6299,47.186003,-122.548571,#28,WA10
1485,27400,3910,Oak Grove,8805 Steilacoom Blvd SW,Lakewood,Washington,98498-4771,47.181477,-122.559374,#28,WA10
1486,27400,4396,Evergreen Elementary School,9020 Blaine Ave,JBLM Lewis Main,Washington,98433-1570,47.10934,-122.565272,#28,WA10
1487,27401,1516,Henderson Bay Alt High School,8402 Skansie Ave,Gig Harbor,Washington,98332-0000,47.33318,-122.60332,#26,WA6
1488,27401,2294,Goodman Middle School,3701 38th Ave NW,Gig Harbor,Washington,98335-8231,47.29167,-122.59172,#26,WA6
1489,27401,2681,Peninsula High School,14105 Purdy Dr NW,Gig Harbor,Washington,98332-8627,47.386727,-122.623434,#26,WA6
1490,27401,2944,Harbor Heights Elementary School,4002 36th St NW,Gig Harbor,Washington,98335-8010,47.292724,-122.593494,#26,WA6
1491,27401,3055,Evergreen Elementary,1820 Key Peninsula Hwy KPS,Lakebay,Washington,98349-9344,47.24012,-122.770732,#26,WA6
1492,27401,3056,Vaughn Elementary School,17521 Hall Road KPN,Vaughn,Washington,98394-9611,47.343011,-122.771153,#26,WA6
1493,27401,3299,Artondale Elementary School,6219 40th Street NW,Gig Harbor,Washington,98335-7299,47.294554,-122.623014,#26,WA6
1494,27401,3685,Purdy Elementary School,13815 62nd Ave NW,Gig Harbor,Washington,98332-8699,47.384011,-122.619838,#26,WA6
1495,27401,4080,Discovery Elementary School,4905 Rosedale St NW,Gig Harbor,Washington,98335-1862,47.330403,-122.603484,#26,WA6
1496,27401,4081,Gig Harbor High,5101 Rosedale St NW,Gig Harbor,Washington,98335-1899,47.330261,-122.606513,#26,WA6
1497,27401,4156,Key Peninsula Middle School,5510 Key Peninsula Hwy N,Lakebay,Washington,98349-9622,47.307384,-122.758685,#26,WA6
1498,27401,4189,Minter Creek Elementary,12617 118th Ave NW,Gig Harbor,Washington,98329-5492,47.372674,-122.69285,#26,WA6
1499,27401,4219,Kopachuck Middle School,10414 56th St NW,Gig Harbor,Washington,98335-5903,47.305529,-122.678081,#26,WA6
1500,27401,4307,Voyager Elementary,5615 Kopachuck Dr NW,Gig Harbor,Washington,98335-5954,47.308569,-122.679553,#26,WA6
1501,27401,4387,Harbor Ridge Middle School,9010 Prentice Ave,Gig Harbor,Washington,98332-1095,47.340829,-122.592922,#26,WA6
1502,27402,2257,Collins Elementary,1920 128th Street E,Tacoma,Washington,98444,47.140025,-122.403921,#25,WA10
1503,27402,2398,Central Avenue Elementary,4608 128th ST E,Tacoma,Washington,98446,47.139723,-122.36706,#25,WA10
1504,27402,2876,Franklin Pierce High School,11002 18TH AVE E,TACOMA,Washington,98445-5228,47.156591,-122.406566,#25,WA10
1505,27402,2945,James Sales Elementary,1301 113th Street S,Tacoma,Washington,98444,47.154705,-122.450943,#29,WA10
1506,27402,3000,Harvard Elementary,1709 85th Street E,Tacoma,Washington,98445-0000,47.181748,-122.405804,#29,WA10
1507,27402,3180,Brookdale Elementary,11213 S Sheridan Ave ,Tacoma,Washington,98444,47.155052,-122.452213,#29,WA10
1508,27402,3300,Morris Ford Middle School,1602 104th Street East,Tacoma,Washington,98445-3838,47.161782,-122.40802,#29,WA10
1509,27402,3301,Christensen Elementary,10232 Barnes Lane,Tacoma,Washington,98444-2799,47.163198,-122.446645,#29,WA10
1510,27402,3401,Perry G Keithley Middle School,12324 12TH AVE S,TACOMA,Washington,98444-3899,47.144083,-122.452358,#29,WA10
1511,27402,3532,Elmhurst Elementary School,420 133rd ST E,TACOMA,Washington,98445-1465,47.13598,-122.424284,#29,WA10
1512,27402,3648,Washington High School,12420 Ainsworth Ave S,Tacoma,Washington,98444-2398,47.144498,-122.45628,#29,WA10
1513,27402,4063,Gates Secondary School,813 132nd Street S,Tacoma,Washington,98444-3532,47.137877,-122.444309,#29,WA10
1514,27403,1510,Challenger High School,18020 B St E,Spanaway,Washington,98387-8321,47.093899,-122.428429,#29,WA10
1515,27403,1560,Thompson Preschool,15616 5th Ave E,Tacoma,Washington,98445-0000,47.114459,-122.425652,#29,WA10
1516,27403,2399,Spanaway Elementary,412 165th St S,Spanaway,Washington,98387-8624,47.107222,-122.438699,#29,WA10
1517,27403,2543,Roy Elementary,PO BOX 238,ROY,Washington,98580-0238,46.93823,-122.468087,#2,WA8
1518,27403,2576,Clover Creek Elementary,16715 36th Avenue East,Tacoma,Washington,98446-1399,47.102677,-122.380365,#2,WA10
1519,27403,2748,Kapowsin Elementary,10412 264th St E,Graham,Washington,98338-8795,47.015524,-122.292132,#2,WA8
1520,27403,2807,Bethel High School,22215 38th Ave E,Spanaway,Washington,98387,47.054406,-122.378234,#2,WA8
1521,27403,2877,Elk Plain School of Choice,22015 22nd Ave E,Spanaway,Washington,98397-7511,47.056402,-122.399177,#2,WA8
1522,27403,3250,Bethel Middle School,22201 38th Avenue East,Spanaway,Washington,98387-6827,47.05506,-122.379213,#2,WA8
1523,27403,3649,Chester H Thompson Elementary,303 159TH ST E,TACOMA,Washington,98445-1199,47.112869,-122.426232,#29,WA10
1524,27403,3751,Spanaway Middle School,15701 B St E,Tacoma,Washington,98445-1198,47.115443,-122.427872,#29,WA10
1525,27403,4099,Evergreen Elementary,1311  172nd St E,Spanaway,Washington,98387-5916,47.101464,-122.411675,#29,WA10
1526,27403,4102,Naches Trail Elementary,15305 Waller Road E,Tacoma,Washington,98446-1533,47.117608,-122.388048,#2,WA10
1527,27403,4103,Shining Mountain Elementary,21615 38th Ave E,Spanaway,Washington,98387-6827,47.060091,-122.377812,#2,WA8
1528,27403,4158,Spanaway Lake High School,1305 168th St E,Spanaway,Washington,98387-5906,47.105609,-122.412398,#29,WA10
1529,27403,4186,Cedarcrest Middle School,19120 13th Ave Ct E,Spanaway,Washington,98387-7924,47.083997,-122.414143,#29,WA10
1530,27403,4227,Rocky Ridge Elementary,6514 260th St E,Graham,Washington,98338-9648,47.01988,-122.345535,#2,WA8
1531,27403,4296,Camas Prairie Elementary,320  176th St E,Spanaway,Washington,98387-8322,47.096413,-122.427418,#29,WA10
1532,27403,4297,Graham Elementary,10026 204th St E,Graham,Washington,98338-9216,47.070419,-122.296752,#2,WA8
1533,27403,4331,Centennial Elementary Bethel,24323 Mathias Rd E,Graham,Washington,98338-9549,47.036232,-122.360489,#2,WA8
1534,27403,4381,Pioneer Valley Elementary,7315 Eustis Hunt Rd,Spanaway,Washington,98387-5305,47.071228,-122.331323,#2,WA8
1535,27403,4407,Frontier Middle School,22110 108th Ave E,Graham,Washington,98338-8871,47.055483,-122.288534,#2,WA8
1536,27403,4538,North Star Elementary,7719 224th St E,Graham,Washington,98338-9216,47.05451,-122.328377,#2,WA8
1537,27404,2205,Eatonville Elementary School,PO Box 669,Eatonville,Washington,98328-0669,46.904844,-122.30141,#2,WA8
1538,27404,2206,Eatonville High School,PO Box 699,Eatonville,Washington,98328-0699,46.904844,-122.30141,#2,WA8
1539,27404,2361,Weyerhaeuser Elementary,6105 365TH ST E,Eatonville,Washington,98328-9512,46.92512,-122.349515,#2,WA8
1540,27404,2808,Columbia Crest A-STEM Academy,24503 State Route 706 E,Ashford,Washington,98304-9703,46.754449,-122.109055,#2,WA8
1541,27404,4230,Eatonville Middle School,PO Box 910,Eatonville,Washington,98328-0910,46.904844,-122.30141,#2,WA8
1542,27416,2190,Elk Ridge Elementary,PO Box 1685,Buckley,Washington,98321-1685,47.152347,-122.079177,#31,WA8
1543,27416,3458,Glacier Middle School,PO Box 1683,Buckley,Washington,98321-1683,47.152347,-122.079177,#31,WA8
1544,27416,4170,Wilkeson Elementary School,PO Box 69,Wilkeson,Washington,98396-0000,47.109524,-122.037015,#31,WA8
1545,27416,4309,Foothills Elementary,PO Box 2210,Buckley,Washington,98321-2210,47.152347,-122.079177,#31,WA8
1546,27416,4471,Mountain Meadow Elementary,PO Box 2390,Buckley,Washington,98321-2390,47.152347,-122.079177,#31,WA8
1547,27416,4569,White River High School,P. O. Box 1683,Buckley,Washington,98321,47.152347,-122.079177,#31,WA8
1548,27417,2773,Fife High School,5616 20th St E,Tacoma,Washington,98424-2026,47.238694,-122.353907,#27,WA6
1549,27417,2809,Endeavour Intermediate,1304 17th Avenue,Milton,Washington,98354-9125,47.248106,-122.311279,#31,WA6
1550,27417,2878,Discovery Primary School,1205 19th Avenue,Milton,Washington,98354-9189,47.248704,-122.310401,#31,WA6
1551,27417,3798,Surprise Lake Middle School,2001 Milton Way,Milton,Washington,98354-9443,47.248172,-122.308831,#31,WA6
1552,27417,4557,Hedden Elementary School,11313 8th St E,Edgewood,Washington,98372-1148,47.25077,-122.278221,#31,WA10
1553,28010,3725,Shaw Island Elementary School,PO Box 426,Shaw Island,Washington,98286-0426,48.557824,-122.983742,#40,WA2
1554,28137,1892,OASIS K-12,557 SCHOOL RD,EASTSOUND,Washington,98245-0000,48.698677,-122.903671,#40,WA2
1555,28137,2749,Orcas Island Elementary School,611 SCHOOL RD,EASTSOUND,Washington,98245-0000,48.698704,-122.903181,#40,WA2
1556,28137,2750,Orcas Island High School,715 SCHOOL RD,EASTSOUND,Washington,98245-0000,48.699243,-122.901996,#40,WA2
1557,28137,3808,Waldron Island School,1 SCHOOL ROAD,WALDRON ISLAND,Washington,98297-0000,48.492622,-122.899075,#40,WA2
1558,28137,4558,Orcas Island Middle School,715 SCHOOL RD,EASTSOUND,Washington,98245-0000,48.699243,-122.901996,#40,WA2
1559,28144,2632,Lopez Middle High School,86 School Road,Lopez Island,Washington,98261-0000,48.492042,-122.897293,#40,WA2
1560,28144,4107,Lopez Elementary School,86 School Road,Lopez Island,Washington,98261-0000,48.492042,-122.897293,#40,WA2
1561,28144,4178,Decatur Elementary,Decatur Island,Anacortes,Washington,98221-0000,48.537758,-122.585007,#40,WA2
1562,28149,2520,Friday Harbor Elementary School,PO BOX 458,FRIDAY HARBOR,Washington,98250-0000,48.538181,-123.068323,#40,WA2
1563,28149,2879,Friday Harbor High School,PO Box 458,Friday Harbor,Washington,98250-0000,48.538181,-123.068323,#40,WA2
1564,28149,3011,Friday Harbor Middle School,PO BOX 458,FRIDAY HARBOR,Washington,98250-0000,48.538181,-123.068323,#40,WA2
1565,29011,1605,Twin Cedars High School,45389 Airport Way,Concrete,Washington,98237,48.531385,-121.753201,#39,WA2
1566,29011,2577,Concrete Elementary,7838 S. Superior Ave,Concrete,Washington,98237-9340,48.531509,-121.759213,#39,WA2
1567,29011,2810,Concrete High School,7830 S. Superior Avenue,Concrete,Washington,98237-9340,48.531615,-121.759211,#39,WA2
1568,29100,1650,BECC,927 E FAIRHAVEN AVE,BURLINGTON,Washington,98233-0000,48.475637,-122.322583,#40,WA2
1569,29100,2362,Burlington Edison High School,301 N BURLINGTON BLVD,BURLINGTON,Washington,98233-1199,48.480873,-122.335273,#40,WA2
1570,29100,2379,Edison Elementary - Burlington/Edison,5801 MAIN ST,EDISON,Washington,98232-9244,48.561878,-122.440396,#40,WA2
1571,29100,2946,West View Elementary,515 W VICTORIA AVE,BURLINGTON,Washington,98233-1028,48.476836,-122.341325,#40,WA2
1572,29100,3251,Lucille Umbarger Elementary,820 S SKAGIT ST,BURLINGTON,Washington,98233-2499,48.468648,-122.319239,#40,WA2
1573,29100,3603,Allen Elementary,17145 COOK ROAD,BOW,Washington,98232-9797,48.508424,-122.371874,#40,WA2
1574,29100,4412,Bay View Elementary,15241 JOSH WILSON RD,BURLINGTON,Washington,98233-9648,48.487052,-122.420048,#40,WA2
1575,29101,1537,State Street High School,800 State Street,Sedro-Woolley,Washington,98284-0000,48.503423,-122.227681,#39,WA2
1576,29101,2150,Sedro Woolley Senior High School,1235 Third Street,Sedro-Woolley,Washington,98284-0000,48.50037,-122.237321,#39,WA2
1577,29101,2380,Central Elementary School,601 Talcott Street,Sedro-Woolley,Washington,98284-0000,48.501369,-122.231555,#39,WA2
1578,29101,2521,Big Lake Elementary School,16802 Lake View Blvd.,Mount Vernon,Washington,98274-8180,48.401689,-122.240859,#39,WA2
1579,29101,2620,Lyman Elementary School,PO BOX 1308,Lyman,Washington,98263-0000,48.523723,-122.065301,#39,WA2
1580,29101,2774,Mary Purcell Elementary School,700 Bennett Street,Sedro-Woolley,Washington,98284-0000,48.499902,-122.229774,#39,WA2
1581,29101,3181,Cascade Middle School,201 N. Township,Sedro-Woolley,Washington,98284-0000,48.51216,-122.225483,#39,WA2
1582,29101,3402,Samish Elementary School,23953 Prairie Road,Sedro-Woolley,Washington,98284-0000,48.585949,-122.225578,#39,WA2
